,peak_time,xcorrcoef,min_t,max_t,min_f,max_f,recording,deployment,site,label,datetime,recording_length
1343,251.424,0.6520022584956857,251.1013333333333,251.74666666666667,1202.470337,4831.221191,1_20230415_063000.wav,2,1,triangle_3khz,2023-04-15 06:30:00,600.0
1344,274.336,0.6547047724892912,274.0133333333333,274.6586666666667,1202.470337,4831.221191,1_20230415_063000.wav,2,1,triangle_3khz,2023-04-15 06:30:00,600.0
1345,279.89866666666666,0.6628289738545218,279.576,280.22133333333335,1202.470337,4831.221191,1_20230415_063000.wav,2,1,triangle_3khz,2023-04-15 06:30:00,600.0
1346,286.08,0.6620029012373937,285.7573333333333,286.4026666666667,1202.470337,4831.221191,1_20230415_063000.wav,2,1,triangle_3khz,2023-04-15 06:30:00,600.0
1347,288.79466666666667,0.6526944211035185,288.472,289.11733333333336,1202.470337,4831.221191,1_20230415_063000.wav,2,1,triangle_3khz,2023-04-15 06:30:00,600.0
1348,400.2773333333333,0.6500080018256905,399.9546666666666,400.6,1202.470337,4831.221191,1_20230415_063000.wav,2,1,triangle_3khz,2023-04-15 06:30:00,600.0
1377,567.0453333333334,0.664347416519219,566.7226666666667,567.368,1202.470337,4831.221191,1_20230417_070000.wav,2,1,triangle_3khz,2023-04-17 07:00:00,600.0
1380,338.6453333333333,0.6635011816095953,338.32266666666663,338.968,1202.470337,4831.221191,1_20230420_170000.wav,2,1,triangle_3khz,2023-04-20 17:00:00,600.0
1381,550.6186666666666,0.7485491096450546,550.2959999999999,550.9413333333333,1202.470337,4831.221191,1_20230422_163000.wav,2,1,triangle_3khz,2023-04-22 16:30:00,600.0
1417,585.0186666666667,0.6535411307630365,584.696,585.3413333333334,1202.470337,4831.221191,1_20230424_073000.wav,2,1,triangle_3khz,2023-04-24 07:30:00,600.0
1425,148.432,0.6545233065342667,148.10933333333332,148.75466666666665,1202.470337,4831.221191,1_20230425_070000.wav,2,1,triangle_3khz,2023-04-25 07:00:00,600.0
1426,259.68,0.6579320682344069,259.3573333333333,260.0026666666667,1202.470337,4831.221191,1_20230425_070000.wav,2,1,triangle_3khz,2023-04-25 07:00:00,600.0
1427,510.55466666666666,0.6524678793914708,510.232,510.87733333333335,1202.470337,4831.221191,1_20230425_070000.wav,2,1,triangle_3khz,2023-04-25 07:00:00,600.0
1428,526.544,0.6608541928201123,526.2213333333333,526.8666666666667,1202.470337,4831.221191,1_20230425_070000.wav,2,1,triangle_3khz,2023-04-25 07:00:00,600.0
1434,166.336,0.6502958258628804,166.01333333333335,166.65866666666668,1202.470337,4831.221191,1_20230426_070000.wav,2,1,triangle_3khz,2023-04-26 07:00:00,600.0
1435,255.03466666666668,0.6572304906789992,254.712,255.3573333333333,1202.470337,4831.221191,1_20230426_073000.wav,2,1,triangle_3khz,2023-04-26 07:30:00,600.0
1448,3.7066666666666666,0.6542062867720281,3.384,4.029333333333334,1202.470337,4831.221191,1_20230501_070000.wav,2,1,triangle_3khz,2023-05-01 07:00:00,600.0
1449,357.25866666666667,0.6513494471539818,356.936,357.58133333333336,1202.470337,4831.221191,1_20230501_070000.wav,2,1,triangle_3khz,2023-05-01 07:00:00,600.0
1450,363.94666666666666,0.661249063823744,363.624,364.26933333333335,1202.470337,4831.221191,1_20230501_070000.wav,2,1,triangle_3khz,2023-05-01 07:00:00,600.0
1451,16.042666666666666,0.6550447869691807,15.72,16.365333333333332,1202.470337,4831.221191,1_20230501_073000.wav,2,1,triangle_3khz,2023-05-01 07:30:00,600.0
1452,511.5413333333333,0.6616939348985664,511.21866666666665,511.864,1202.470337,4831.221191,1_20230501_073000.wav,2,1,triangle_3khz,2023-05-01 07:30:00,600.0
1453,341.04,0.653534377744327,340.71733333333333,341.3626666666667,1202.470337,4831.221191,1_20230502_063000.wav,2,1,triangle_3khz,2023-05-02 06:30:00,600.0
1454,362.36266666666666,0.6662182562091338,362.04,362.68533333333335,1202.470337,4831.221191,1_20230502_063000.wav,2,1,triangle_3khz,2023-05-02 06:30:00,600.0
1455,405.568,0.6586435897920596,405.2453333333333,405.8906666666667,1202.470337,4831.221191,1_20230502_063000.wav,2,1,triangle_3khz,2023-05-02 06:30:00,600.0
1456,443.2853333333333,0.6528356783943235,442.9626666666666,443.608,1202.470337,4831.221191,1_20230502_063000.wav,2,1,triangle_3khz,2023-05-02 06:30:00,600.0
1457,586.9386666666667,0.6808194324869236,586.616,587.2613333333334,1202.470337,4831.221191,1_20230502_063000.wav,2,1,triangle_3khz,2023-05-02 06:30:00,600.0
1469,172.112,0.6677686552786493,171.78933333333333,172.43466666666666,1202.470337,4831.221191,1_20230502_073000.wav,2,1,triangle_3khz,2023-05-02 07:30:00,600.0
1473,234.7253333333333,0.6708302968681452,234.40266666666668,235.048,1202.470337,4831.221191,1_20230503_073000.wav,2,1,triangle_3khz,2023-05-03 07:30:00,600.0
1474,237.8933333333333,0.6512003686517397,237.57066666666668,238.216,1202.470337,4831.221191,1_20230503_073000.wav,2,1,triangle_3khz,2023-05-03 07:30:00,600.0
1475,244.18133333333333,0.7752088212770454,243.85866666666664,244.504,1202.470337,4831.221191,1_20230503_073000.wav,2,1,triangle_3khz,2023-05-03 07:30:00,600.0
1476,248.85333333333327,0.7538924189695491,248.53066666666663,249.176,1202.470337,4831.221191,1_20230503_073000.wav,2,1,triangle_3khz,2023-05-03 07:30:00,600.0
1477,253.744,0.7103947242140309,253.4213333333333,254.06666666666663,1202.470337,4831.221191,1_20230503_073000.wav,2,1,triangle_3khz,2023-05-03 07:30:00,600.0
1478,257.63733333333334,0.747067467649165,257.31466666666665,257.96000000000004,1202.470337,4831.221191,1_20230503_073000.wav,2,1,triangle_3khz,2023-05-03 07:30:00,600.0
1479,262.512,0.7466667980328954,262.1893333333333,262.8346666666667,1202.470337,4831.221191,1_20230503_073000.wav,2,1,triangle_3khz,2023-05-03 07:30:00,600.0
1480,338.45866666666666,0.6944495187601566,338.136,338.7813333333333,1202.470337,4831.221191,1_20230503_073000.wav,2,1,triangle_3khz,2023-05-03 07:30:00,600.0
1481,344.49066666666664,0.7691696625379906,344.16799999999995,344.81333333333333,1202.470337,4831.221191,1_20230503_073000.wav,2,1,triangle_3khz,2023-05-03 07:30:00,600.0
1482,349.856,0.7275373975063045,349.5333333333333,350.1786666666667,1202.470337,4831.221191,1_20230503_073000.wav,2,1,triangle_3khz,2023-05-03 07:30:00,600.0
1483,363.328,0.7476860471267885,363.0053333333333,363.65066666666667,1202.470337,4831.221191,1_20230503_073000.wav,2,1,triangle_3khz,2023-05-03 07:30:00,600.0
1484,402.2826666666666,0.7579607773844262,401.96,402.60533333333336,1202.470337,4831.221191,1_20230503_073000.wav,2,1,triangle_3khz,2023-05-03 07:30:00,600.0
1485,424.29333333333335,0.7490811255024677,423.97066666666666,424.616,1202.470337,4831.221191,1_20230503_073000.wav,2,1,triangle_3khz,2023-05-03 07:30:00,600.0
1486,433.89866666666666,0.6993873239307544,433.576,434.22133333333335,1202.470337,4831.221191,1_20230503_073000.wav,2,1,triangle_3khz,2023-05-03 07:30:00,600.0
1506,32.66133333333333,0.655524912181552,32.33866666666667,32.983999999999995,1202.470337,4831.221191,1_20230505_070000.wav,2,1,triangle_3khz,2023-05-05 07:00:00,600.0
1507,65.49333333333334,0.6533185207726184,65.17066666666668,65.816,1202.470337,4831.221191,1_20230505_070000.wav,2,1,triangle_3khz,2023-05-05 07:00:00,600.0
1508,108.416,0.6663885084155813,108.09333333333332,108.73866666666666,1202.470337,4831.221191,1_20230505_070000.wav,2,1,triangle_3khz,2023-05-05 07:00:00,600.0
1509,125.18933333333334,0.6716186121420527,124.86666666666667,125.512,1202.470337,4831.221191,1_20230505_070000.wav,2,1,triangle_3khz,2023-05-05 07:00:00,600.0
1510,292.1333333333333,0.6654655821172138,291.81066666666663,292.456,1202.470337,4831.221191,1_20230505_070000.wav,2,1,triangle_3khz,2023-05-05 07:00:00,600.0
1513,411.85066666666665,0.6580558926397894,411.528,412.17333333333335,1202.470337,4831.221191,1_20230506_170000.wav,2,1,triangle_3khz,2023-05-06 17:00:00,600.0
1514,426.0373333333333,0.6532642687903971,425.7146666666666,426.36,1202.470337,4831.221191,1_20230506_170000.wav,2,1,triangle_3khz,2023-05-06 17:00:00,600.0
1515,463.04533333333336,0.6510121224406606,462.7226666666666,463.36800000000005,1202.470337,4831.221191,1_20230506_170000.wav,2,1,triangle_3khz,2023-05-06 17:00:00,600.0
1516,34.34133333333333,0.6587107077271785,34.01866666666666,34.664,1202.470337,4831.221191,1_20230508_073000.wav,2,1,triangle_3khz,2023-05-08 07:30:00,600.0
1517,93.24266666666666,0.651366356956987,92.92,93.56533333333331,1202.470337,4831.221191,1_20230508_073000.wav,2,1,triangle_3khz,2023-05-08 07:30:00,600.0
1518,409.504,0.6502425123482828,409.1813333333333,409.8266666666667,1202.470337,4831.221191,1_20230508_073000.wav,2,1,triangle_3khz,2023-05-08 07:30:00,600.0
1520,62.368,0.6585530760013268,62.04533333333333,62.69066666666667,1202.470337,4831.221191,1_20230512_063000.wav,3,1,triangle_3khz,2023-05-12 06:30:00,600.0
1521,78.18666666666667,0.6569990099441829,77.864,78.50933333333333,1202.470337,4831.221191,1_20230512_063000.wav,3,1,triangle_3khz,2023-05-12 06:30:00,600.0
1522,96.96,0.6517939351381712,96.63733333333332,97.28266666666666,1202.470337,4831.221191,1_20230512_063000.wav,3,1,triangle_3khz,2023-05-12 06:30:00,600.0
1523,155.02933333333334,0.6500218063743326,154.70666666666668,155.352,1202.470337,4831.221191,1_20230512_063000.wav,3,1,triangle_3khz,2023-05-12 06:30:00,600.0
1524,532.928,0.773786725389624,532.6053333333333,533.2506666666667,1202.470337,4831.221191,1_20230512_070000.wav,3,1,triangle_3khz,2023-05-12 07:00:00,600.0
1525,536.9706666666667,0.7376892651950002,536.648,537.2933333333334,1202.470337,4831.221191,1_20230512_070000.wav,3,1,triangle_3khz,2023-05-12 07:00:00,600.0
1526,541.344,0.7041802709463298,541.0213333333334,541.6666666666667,1202.470337,4831.221191,1_20230512_070000.wav,3,1,triangle_3khz,2023-05-12 07:00:00,600.0
1527,546.5973333333334,0.7539402949221076,546.2746666666667,546.9200000000001,1202.470337,4831.221191,1_20230512_070000.wav,3,1,triangle_3khz,2023-05-12 07:00:00,600.0
1528,551.7546666666667,0.7790830775016745,551.432,552.0773333333334,1202.470337,4831.221191,1_20230512_070000.wav,3,1,triangle_3khz,2023-05-12 07:00:00,600.0
1529,555.616,0.6518209806901694,555.2933333333333,555.9386666666667,1202.470337,4831.221191,1_20230512_070000.wav,3,1,triangle_3khz,2023-05-12 07:00:00,600.0
1530,561.3653333333333,0.7291926009992795,561.0426666666666,561.688,1202.470337,4831.221191,1_20230512_070000.wav,3,1,triangle_3khz,2023-05-12 07:00:00,600.0
1531,566.128,0.7435499093962977,565.8053333333334,566.4506666666667,1202.470337,4831.221191,1_20230512_070000.wav,3,1,triangle_3khz,2023-05-12 07:00:00,600.0
1532,571.264,0.6750172079341276,570.9413333333333,571.5866666666667,1202.470337,4831.221191,1_20230512_070000.wav,3,1,triangle_3khz,2023-05-12 07:00:00,600.0
1533,575.5146666666667,0.6886829718030655,575.192,575.8373333333334,1202.470337,4831.221191,1_20230512_070000.wav,3,1,triangle_3khz,2023-05-12 07:00:00,600.0
1534,580.24,0.6998513342920637,579.9173333333333,580.5626666666667,1202.470337,4831.221191,1_20230512_070000.wav,3,1,triangle_3khz,2023-05-12 07:00:00,600.0
1535,597.456,0.725828652011646,597.1333333333333,597.7786666666667,1202.470337,4831.221191,1_20230512_070000.wav,3,1,triangle_3khz,2023-05-12 07:00:00,600.0
1540,35.73866666666667,0.6554137867372194,35.416,36.06133333333334,1202.470337,4831.221191,1_20230513_070000.wav,3,1,triangle_3khz,2023-05-13 07:00:00,600.0
1541,48.54933333333334,0.6667946191277857,48.226666666666674,48.872,1202.470337,4831.221191,1_20230513_070000.wav,3,1,triangle_3khz,2023-05-13 07:00:00,600.0
1542,97.20533333333331,0.6579046138095189,96.88266666666668,97.528,1202.470337,4831.221191,1_20230513_070000.wav,3,1,triangle_3khz,2023-05-13 07:00:00,600.0
1543,160.46933333333334,0.6822973664726227,160.14666666666668,160.792,1202.470337,4831.221191,1_20230513_070000.wav,3,1,triangle_3khz,2023-05-13 07:00:00,600.0
1544,248.0,0.6636696204733771,247.6773333333333,248.32266666666663,1202.470337,4831.221191,1_20230513_070000.wav,3,1,triangle_3khz,2023-05-13 07:00:00,600.0
1545,279.376,0.6655046518586155,279.0533333333333,279.69866666666667,1202.470337,4831.221191,1_20230513_070000.wav,3,1,triangle_3khz,2023-05-13 07:00:00,600.0
1546,291.68533333333335,0.6612154121867999,291.36266666666666,292.00800000000004,1202.470337,4831.221191,1_20230513_070000.wav,3,1,triangle_3khz,2023-05-13 07:00:00,600.0
1547,308.49066666666664,0.6584658810318422,308.16799999999995,308.81333333333333,1202.470337,4831.221191,1_20230513_070000.wav,3,1,triangle_3khz,2023-05-13 07:00:00,600.0
1548,317.808,0.673367557071791,317.4853333333333,318.1306666666667,1202.470337,4831.221191,1_20230513_070000.wav,3,1,triangle_3khz,2023-05-13 07:00:00,600.0
1549,327.952,0.6559570279310825,327.6293333333333,328.2746666666667,1202.470337,4831.221191,1_20230513_070000.wav,3,1,triangle_3khz,2023-05-13 07:00:00,600.0
1550,328.56533333333334,0.6684632082750633,328.24266666666665,328.88800000000003,1202.470337,4831.221191,1_20230513_070000.wav,3,1,triangle_3khz,2023-05-13 07:00:00,600.0
1551,334.37333333333333,0.6586611255984596,334.05066666666664,334.696,1202.470337,4831.221191,1_20230513_070000.wav,3,1,triangle_3khz,2023-05-13 07:00:00,600.0
1552,372.14933333333335,0.6613301603591608,371.82666666666665,372.472,1202.470337,4831.221191,1_20230513_070000.wav,3,1,triangle_3khz,2023-05-13 07:00:00,600.0
1553,486.464,0.6536886690825395,486.1413333333333,486.7866666666667,1202.470337,4831.221191,1_20230513_070000.wav,3,1,triangle_3khz,2023-05-13 07:00:00,600.0
1572,79.04,0.6579326909437968,78.71733333333334,79.36266666666667,1202.470337,4831.221191,1_20230515_073000.wav,3,1,triangle_3khz,2023-05-15 07:30:00,600.0
1573,410.9173333333333,0.6715994513595961,410.5946666666666,411.24,1202.470337,4831.221191,1_20230515_073000.wav,3,1,triangle_3khz,2023-05-15 07:30:00,600.0
1574,475.408,0.6531673266762471,475.0853333333333,475.7306666666667,1202.470337,4831.221191,1_20230515_073000.wav,3,1,triangle_3khz,2023-05-15 07:30:00,600.0
1579,79.952,0.6628585168687517,79.62933333333334,80.27466666666666,1202.470337,4831.221191,1_20230516_073000.wav,3,1,triangle_3khz,2023-05-16 07:30:00,600.0
1580,271.4026666666667,0.6578110301634209,271.08,271.72533333333337,1202.470337,4831.221191,1_20230516_073000.wav,3,1,triangle_3khz,2023-05-16 07:30:00,600.0
1581,257.8826666666667,0.6612044571856865,257.56,258.2053333333334,1202.470337,4831.221191,1_20230516_170000.wav,3,1,triangle_3khz,2023-05-16 17:00:00,600.0
1584,243.264,0.6727861893415397,242.9413333333333,243.58666666666667,1202.470337,4831.221191,1_20230517_073000.wav,3,1,triangle_3khz,2023-05-17 07:30:00,600.0
1594,272.00533333333334,0.6550992490124727,271.68266666666665,272.32800000000003,1202.470337,4831.221191,1_20230518_070000.wav,3,1,triangle_3khz,2023-05-18 07:00:00,600.0
1595,568.096,0.6633152668489389,567.7733333333333,568.4186666666667,1202.470337,4831.221191,1_20230518_070000.wav,3,1,triangle_3khz,2023-05-18 07:00:00,600.0
1597,290.576,0.6578371205620399,290.25333333333333,290.8986666666667,1202.470337,4831.221191,1_20230518_163000.wav,3,1,triangle_3khz,2023-05-18 16:30:00,600.0
1598,358.02133333333336,0.6744787893057527,357.69866666666667,358.34400000000005,1202.470337,4831.221191,1_20230518_163000.wav,3,1,triangle_3khz,2023-05-18 16:30:00,600.0
1599,358.72,0.6514040001046671,358.39733333333334,359.0426666666667,1202.470337,4831.221191,1_20230518_163000.wav,3,1,triangle_3khz,2023-05-18 16:30:00,600.0
1600,534.6506666666667,0.659199094897727,534.328,534.9733333333334,1202.470337,4831.221191,1_20230518_163000.wav,3,1,triangle_3khz,2023-05-18 16:30:00,600.0
1610,189.97333333333333,0.6678709616549725,189.65066666666667,190.296,1202.470337,4831.221191,1_20230521_070000.wav,3,1,triangle_3khz,2023-05-21 07:00:00,600.0
1611,206.8693333333333,0.6529048899544547,206.54666666666668,207.192,1202.470337,4831.221191,1_20230521_070000.wav,3,1,triangle_3khz,2023-05-21 07:00:00,600.0
1612,431.328,0.6721163129603628,431.0053333333333,431.65066666666667,1202.470337,4831.221191,1_20230521_070000.wav,3,1,triangle_3khz,2023-05-21 07:00:00,600.0
1613,469.3226666666667,0.6556353244022622,469.0,469.6453333333334,1202.470337,4831.221191,1_20230521_070000.wav,3,1,triangle_3khz,2023-05-21 07:00:00,600.0
1614,571.7226666666667,0.6555388646231967,571.4,572.0453333333334,1202.470337,4831.221191,1_20230521_070000.wav,3,1,triangle_3khz,2023-05-21 07:00:00,600.0
1624,571.7546666666667,0.6530684328290557,571.432,572.0773333333334,1202.470337,4831.221191,1_20230522_063000.wav,3,1,triangle_3khz,2023-05-22 06:30:00,600.0
1652,330.6186666666667,0.6582764711053912,330.296,330.9413333333334,1202.470337,4831.221191,1_20230524_070000.wav,3,1,triangle_3khz,2023-05-24 07:00:00,600.0
1653,412.26666666666665,0.6516303016951999,411.944,412.5893333333333,1202.470337,4831.221191,1_20230524_070000.wav,3,1,triangle_3khz,2023-05-24 07:00:00,600.0
1654,419.0826666666667,0.6758997508394184,418.76,419.4053333333334,1202.470337,4831.221191,1_20230524_070000.wav,3,1,triangle_3khz,2023-05-24 07:00:00,600.0
1655,450.0053333333333,0.6509755361900672,449.68266666666665,450.328,1202.470337,4831.221191,1_20230524_070000.wav,3,1,triangle_3khz,2023-05-24 07:00:00,600.0
1656,454.58133333333336,0.6686561208617183,454.2586666666666,454.90400000000005,1202.470337,4831.221191,1_20230524_070000.wav,3,1,triangle_3khz,2023-05-24 07:00:00,600.0
1662,75.376,0.6692521300446116,75.05333333333334,75.69866666666667,1202.470337,4831.221191,1_20230604_070000.wav,4,1,triangle_3khz,2023-06-04 07:00:00,600.0
1663,276.61333333333334,0.6745300847190756,276.29066666666665,276.93600000000004,1202.470337,4831.221191,1_20230604_070000.wav,4,1,triangle_3khz,2023-06-04 07:00:00,600.0
1665,34.87466666666667,0.6703677172935936,34.55200000000001,35.19733333333333,1202.470337,4831.221191,1_20230608_070000.wav,4,1,triangle_3khz,2023-06-08 07:00:00,600.0
1666,36.458666666666666,0.6823401103927906,36.136,36.781333333333336,1202.470337,4831.221191,1_20230608_070000.wav,4,1,triangle_3khz,2023-06-08 07:00:00,600.0
1667,53.632,0.6615327670205795,53.30933333333333,53.95466666666667,1202.470337,4831.221191,1_20230608_070000.wav,4,1,triangle_3khz,2023-06-08 07:00:00,600.0
1668,56.59733333333333,0.6525962319080458,56.27466666666666,56.92,1202.470337,4831.221191,1_20230608_070000.wav,4,1,triangle_3khz,2023-06-08 07:00:00,600.0
1669,85.74933333333334,0.653198801919486,85.42666666666668,86.072,1202.470337,4831.221191,1_20230608_070000.wav,4,1,triangle_3khz,2023-06-08 07:00:00,600.0
1670,116.16,0.6527635724261653,115.83733333333332,116.48266666666666,1202.470337,4831.221191,1_20230608_070000.wav,4,1,triangle_3khz,2023-06-08 07:00:00,600.0
1671,119.584,0.6561190931974679,119.26133333333334,119.90666666666668,1202.470337,4831.221191,1_20230608_070000.wav,4,1,triangle_3khz,2023-06-08 07:00:00,600.0
1672,163.14133333333334,0.6622270197636059,162.81866666666667,163.464,1202.470337,4831.221191,1_20230608_070000.wav,4,1,triangle_3khz,2023-06-08 07:00:00,600.0
1673,218.304,0.7344872188989477,217.9813333333333,218.6266666666667,1202.470337,4831.221191,1_20230608_070000.wav,4,1,triangle_3khz,2023-06-08 07:00:00,600.0
1702,76.74666666666667,0.6513077268290383,76.424,77.06933333333333,1202.470337,4831.221191,1_20230611_163000.wav,4,1,triangle_3khz,2023-06-11 16:30:00,600.0
1703,148.40533333333337,0.6517209014132488,148.08266666666668,148.728,1202.470337,4831.221191,1_20230611_163000.wav,4,1,triangle_3khz,2023-06-11 16:30:00,600.0
1704,276.992,0.652204589997386,276.6693333333333,277.3146666666667,1202.470337,4831.221191,1_20230611_163000.wav,4,1,triangle_3khz,2023-06-11 16:30:00,600.0
1705,65.632,0.6504669778540553,65.30933333333334,65.95466666666667,1202.470337,4831.221191,1_20230612_070000.wav,4,1,triangle_3khz,2023-06-12 07:00:00,600.0
1706,270.432,0.6514835479074026,270.1093333333333,270.7546666666667,1202.470337,4831.221191,1_20230612_070000.wav,4,1,triangle_3khz,2023-06-12 07:00:00,600.0
1707,371.1093333333333,0.6510235358676438,370.7866666666666,371.432,1202.470337,4831.221191,1_20230612_073000.wav,4,1,triangle_3khz,2023-06-12 07:30:00,600.0
1710,190.048,0.6546808388369303,189.7253333333333,190.37066666666664,1202.470337,4831.221191,1_20230613_163000.wav,4,1,triangle_3khz,2023-06-13 16:30:00,600.0
1711,396.528,0.6514379608851851,396.2053333333333,396.8506666666667,1202.470337,4831.221191,1_20230613_163000.wav,4,1,triangle_3khz,2023-06-13 16:30:00,600.0
1726,298.96,0.6782906633465103,298.6373333333333,299.28266666666667,1202.470337,4831.221191,1_20230711_073000.wav,5,1,triangle_3khz,2023-07-11 07:30:00,600.0
1727,313.6533333333333,0.6516717799189069,313.3306666666666,313.976,1202.470337,4831.221191,1_20230711_073000.wav,5,1,triangle_3khz,2023-07-11 07:30:00,600.0
1728,316.288,0.651161191400975,315.9653333333333,316.6106666666667,1202.470337,4831.221191,1_20230711_073000.wav,5,1,triangle_3khz,2023-07-11 07:30:00,600.0
1729,35.73866666666667,0.6607871597631061,35.416,36.06133333333334,1202.470337,4831.221191,1_20230712_070000.wav,5,1,triangle_3khz,2023-07-12 07:00:00,600.0
1730,267.4773333333333,0.652104906301437,267.1546666666666,267.8,1202.470337,4831.221191,1_20230712_070000.wav,5,1,triangle_3khz,2023-07-12 07:00:00,600.0
1731,339.21066666666667,0.6525370986986786,338.888,339.53333333333336,1202.470337,4831.221191,1_20230712_070000.wav,5,1,triangle_3khz,2023-07-12 07:00:00,600.0
1732,350.96,0.6501248761435583,350.6373333333333,351.28266666666667,1202.470337,4831.221191,1_20230712_070000.wav,5,1,triangle_3khz,2023-07-12 07:00:00,600.0
1733,376.976,0.6527029291860205,376.6533333333333,377.2986666666667,1202.470337,4831.221191,1_20230712_070000.wav,5,1,triangle_3khz,2023-07-12 07:00:00,600.0
1734,397.408,0.6535206727014534,397.0853333333333,397.7306666666667,1202.470337,4831.221191,1_20230712_070000.wav,5,1,triangle_3khz,2023-07-12 07:00:00,600.0
1735,165.6,0.6792935897388914,165.27733333333333,165.92266666666666,1202.470337,4831.221191,1_20230712_073000.wav,5,1,triangle_3khz,2023-07-12 07:30:00,600.0
1736,164.40533333333337,0.6795903371073845,164.08266666666668,164.728,1202.470337,4831.221191,1_20230712_163000.wav,5,1,triangle_3khz,2023-07-12 16:30:00,600.0
1741,509.296,0.6585570080974739,508.9733333333333,509.6186666666667,1202.470337,4831.221191,1_20230719_163000.wav,5,1,triangle_3khz,2023-07-19 16:30:00,600.0
1743,296.17066666666665,0.6559298058577092,295.848,296.49333333333334,1202.470337,4831.221191,1_20230810_073000.wav,6,1,triangle_3khz,2023-08-10 07:30:00,600.0
1745,555.6373333333333,0.6532373272456207,555.3146666666667,555.96,1202.470337,4831.221191,1_20230812_063000.wav,6,1,triangle_3khz,2023-08-12 06:30:00,600.0
1746,510.64,0.6524298801369234,510.3173333333333,510.9626666666667,1202.470337,4831.221191,1_20230813_063000.wav,6,1,triangle_3khz,2023-08-13 06:30:00,600.0
1747,356.448,0.6502430095785741,356.1253333333333,356.77066666666667,1202.470337,4831.221191,1_20230813_070000.wav,6,1,triangle_3khz,2023-08-13 07:00:00,600.0
1748,549.0933333333334,0.6607919732534182,548.7706666666667,549.416,1202.470337,4831.221191,1_20230813_070000.wav,6,1,triangle_3khz,2023-08-13 07:00:00,600.0
1763,441.73333333333335,0.6666166483926116,441.41066666666666,442.056,1202.470337,4831.221191,1_20230816_063000.wav,6,1,triangle_3khz,2023-08-16 06:30:00,600.0
1770,213.87733333333333,0.6630493561294538,213.55466666666663,214.2,1202.470337,4831.221191,1_20230818_173000.wav,6,1,triangle_3khz,2023-08-18 17:30:00,600.0
1771,346.56533333333334,0.6528551467287182,346.24266666666665,346.88800000000003,1202.470337,4831.221191,1_20230818_173000.wav,6,1,triangle_3khz,2023-08-18 17:30:00,600.0
1774,165.53066666666666,0.690449493564932,165.208,165.85333333333332,1202.470337,4831.221191,1_20230819_073000.wav,6,1,triangle_3khz,2023-08-19 07:30:00,600.0
1775,248.0533333333333,0.653091775842634,247.73066666666668,248.376,1202.470337,4831.221191,1_20230819_073000.wav,6,1,triangle_3khz,2023-08-19 07:30:00,600.0
1776,290.58133333333336,0.6703615498193607,290.25866666666667,290.90400000000005,1202.470337,4831.221191,1_20230819_073000.wav,6,1,triangle_3khz,2023-08-19 07:30:00,600.0
1777,345.99466666666666,0.6895162994388631,345.672,346.3173333333333,1202.470337,4831.221191,1_20230819_073000.wav,6,1,triangle_3khz,2023-08-19 07:30:00,600.0
1781,305.8933333333333,0.6558269324027878,305.5706666666666,306.216,1202.470337,4831.221191,1_20230820_063000.wav,6,1,triangle_3khz,2023-08-20 06:30:00,600.0
1782,111.808,0.6511581561266419,111.48533333333334,112.13066666666668,1202.470337,4831.221191,1_20230826_063000.wav,6,1,triangle_3khz,2023-08-26 06:30:00,600.0
1788,447.8933333333333,0.6549069159885575,447.5386666666666,448.248,205.69162,617.953796,1_20230316_063000.wav,1,1,upsweep_500hz,2023-03-16 06:30:00,600.0
1789,450.176,0.6740188583032761,449.8213333333333,450.53066666666666,205.69162,617.953796,1_20230316_063000.wav,1,1,upsweep_500hz,2023-03-16 06:30:00,600.0
1790,454.92266666666666,0.6547115894216529,454.568,455.2773333333333,205.69162,617.953796,1_20230316_063000.wav,1,1,upsweep_500hz,2023-03-16 06:30:00,600.0
1791,457.1306666666667,0.6828100989070637,456.776,457.48533333333336,205.69162,617.953796,1_20230316_063000.wav,1,1,upsweep_500hz,2023-03-16 06:30:00,600.0
1792,459.46133333333336,0.6590776727135877,459.1066666666667,459.816,205.69162,617.953796,1_20230316_063000.wav,1,1,upsweep_500hz,2023-03-16 06:30:00,600.0
1793,486.1173333333333,0.6703712966507154,485.7626666666666,486.472,205.69162,617.953796,1_20230316_063000.wav,1,1,upsweep_500hz,2023-03-16 06:30:00,600.0
1794,527.808,0.6639466609907926,527.4533333333334,528.1626666666666,205.69162,617.953796,1_20230316_063000.wav,1,1,upsweep_500hz,2023-03-16 06:30:00,600.0
1795,529.968,0.6776319490291635,529.6133333333333,530.3226666666666,205.69162,617.953796,1_20230316_063000.wav,1,1,upsweep_500hz,2023-03-16 06:30:00,600.0
1796,534.5653333333333,0.6500976003919863,534.2106666666667,534.92,205.69162,617.953796,1_20230316_063000.wav,1,1,upsweep_500hz,2023-03-16 06:30:00,600.0
1797,592.144,0.6547055469111666,591.7893333333334,592.4986666666666,205.69162,617.953796,1_20230316_063000.wav,1,1,upsweep_500hz,2023-03-16 06:30:00,600.0
1798,594.2613333333334,0.6730301942603458,593.9066666666668,594.616,205.69162,617.953796,1_20230316_063000.wav,1,1,upsweep_500hz,2023-03-16 06:30:00,600.0
1799,596.5013333333334,0.6855957746360379,596.1466666666668,596.856,205.69162,617.953796,1_20230316_063000.wav,1,1,upsweep_500hz,2023-03-16 06:30:00,600.0
