min_t,max_t,min_f,max_f,label,recording
508.536,509.616,6109.5,7943.32,fast_trill_6khz,1_20230816_063000.wav
510.444,511.032,2315.87,3870.35,nr_syllable_3khz,1_20230816_063000.wav
511.212,511.764,2289.59,3959.71,nr_syllable_3khz,1_20230816_063000.wav
511.704,512.748,5836.87,7588.86,fast_trill_6khz,1_20230816_063000.wav
511.932,512.496,2237.92,3959.71,nr_syllable_3khz,1_20230816_063000.wav
512.616,513.168,2289.59,3959.71,nr_syllable_3khz,1_20230816_063000.wav
513.372,513.9,2263.6,3826.43,nr_syllable_3khz,1_20230816_063000.wav
514.068,514.572,2042.65,3783.01,nr_syllable_3khz,1_20230816_063000.wav
514.776,515.28,2066.09,3870.35,nr_syllable_3khz,1_20230816_063000.wav
515.496,516.072,1929.35,3870.35,nr_syllable_3khz,1_20230816_063000.wav
516.288,516.768,2019.47,3914.77,nr_syllable_3khz,1_20230816_063000.wav
517.032,517.488,2089.81,3870.35,nr_syllable_3khz,1_20230816_063000.wav
517.728,518.232,2187.42,3870.35,nr_syllable_3khz,1_20230816_063000.wav
518.472,518.964,2066.09,3959.71,nr_syllable_3khz,1_20230816_063000.wav
524.016,525.168,5903.86,8126.71,fast_trill_6khz,1_20230816_063000.wav
538.32,539.436,5770.63,8034.49,fast_trill_6khz,1_20230816_063000.wav
546.696,547.824,5836.87,8314.34,fast_trill_6khz,1_20230816_063000.wav
552.84,553.908,5640.41,7943.32,fast_trill_6khz,1_20230816_063000.wav
565.008,566.268,5770.63,8314.34,fast_trill_6khz,1_20230816_063000.wav
580.152,581.1,5640.41,8314.34,fast_trill_6khz,1_20230816_063000.wav
584.772,585.732,5836.87,8314.34,fast_trill_6khz,1_20230816_063000.wav
220.192,221.525333333,5852.41,9321.67,fast_trill_6khz,1_20230826_063000.wav
233.312,234.736,6050.27,9218.92,fast_trill_6khz,1_20230826_063000.wav
240.276,241.008,5983.58,9016.83,fast_trill_6khz,1_20230826_063000.wav
242.028,243.204,5852.41,9744.21,fast_trill_6khz,1_20230826_063000.wav
262.392,263.808,5983.58,10299.4,fast_trill_6khz,1_20230826_063000.wav
273.76,274.906666667,5917.63,9218.92,fast_trill_6khz,1_20230826_063000.wav
288.352,289.328,5983.58,10414.2,fast_trill_6khz,1_20230826_063000.wav
318.464,319.648,5917.63,9321.67,fast_trill_6khz,1_20230826_063000.wav
15.06,15.546,2263.6,3914.77,nr_syllable_3khz,1_20230501_070000.wav
16.666666667,17.136,2113.79,3914.77,nr_syllable_3khz,1_20230501_070000.wav
566.066666667,566.496,2625.63,4051.13,nr_syllable_3khz,1_20230501_070000.wav
566.785333333,567.261333333,2451.86,4051.13,nr_syllable_3khz,1_20230501_070000.wav
567.7,568.278666667,2315.87,3959.71,nr_syllable_3khz,1_20230501_070000.wav
592.506666667,592.906666667,2595.83,3914.77,nr_syllable_3khz,1_20230501_070000.wav
593.566666667,594.02,2396.53,3826.43,nr_syllable_3khz,1_20230501_070000.wav
37.370666667,39.013333333,5801.35,8559.13,fast_trill_6khz,1_20230829_070000.wav
44.482666667,45.64,5882.49,9174.68,fast_trill_6khz,1_20230829_070000.wav
151.690666667,153.024,5801.35,9834.49,fast_trill_6khz,1_20230829_070000.wav
185.621333333,186.869333333,5882.49,9433.11,fast_trill_6khz,1_20230829_070000.wav
237.781333333,239.114666667,5642.41,9433.11,fast_trill_6khz,1_20230829_070000.wav
288.298666667,289.354666667,5721.33,8800.23,fast_trill_6khz,1_20230829_070000.wav
387.136,388.373333333,5964.76,8678.85,fast_trill_6khz,1_20230829_070000.wav
395.157333333,396.426666667,5882.49,8096.57,fast_trill_6khz,1_20230829_070000.wav
405.536,406.837333333,5964.76,8559.13,fast_trill_6khz,1_20230829_070000.wav
412.746666667,413.642666667,5964.76,8559.13,fast_trill_6khz,1_20230829_070000.wav
432.693333333,433.813333333,5882.49,8324.64,fast_trill_6khz,1_20230829_070000.wav
441.749333333,442.794666667,6048.19,8441.07,fast_trill_6khz,1_20230829_070000.wav
452.426666667,453.397333333,5964.76,7984.89,fast_trill_6khz,1_20230829_070000.wav
466.357333333,467.381333333,6132.78,8209.81,fast_trill_6khz,1_20230829_070000.wav
486.570666667,487.722666667,5801.35,8441.07,fast_trill_6khz,1_20230829_070000.wav
332.509333333,333.685333333,6040.17,8219.99,fast_trill_6khz,1_20230517_073000.wav
545.136,546.688,5989.79,9577.49,fast_trill_6khz,1_20230909_173000.wav
266.9,267.526666667,1840.73,4301.18,triangle_3khz,1_20230319_073000.wav
170.725333333,171.584,6334.0,8099.38,fast_trill_6khz,1_20230913_073000.wav
182.373333333,183.344,6125.17,8190.4,fast_trill_6khz,1_20230913_073000.wav
200.64,201.56,6263.61,8190.4,fast_trill_6khz,1_20230913_073000.wav
333.756,334.908,6334.0,7920.36,fast_trill_6khz,1_20230913_073000.wav
360.48,361.452,6125.17,7832.34,fast_trill_6khz,1_20230913_073000.wav
381.168,381.948,6125.17,8282.44,fast_trill_6khz,1_20230913_073000.wav
403.344,404.472,5664.28,7745.3,fast_trill_6khz,1_20230913_073000.wav
407.52,408.456,5923.23,7745.3,fast_trill_6khz,1_20230913_073000.wav
447.684,448.536,6194.01,7920.36,fast_trill_6khz,1_20230913_073000.wav
457.248,458.244,5792.31,7832.34,fast_trill_6khz,1_20230913_073000.wav
534.96,536.064,283.622,452.847,upsweep_500hz,1_20230524_070000.wav
536.928,538.0,280.404,463.302,upsweep_500hz,1_20230524_070000.wav
538.976,540.016,280.404,437.605,upsweep_500hz,1_20230524_070000.wav
541.056,542.016,277.222,447.708,upsweep_500hz,1_20230524_070000.wav
542.832,543.952,293.501,427.73,upsweep_500hz,1_20230524_070000.wav
585.312,586.256,296.869,437.605,upsweep_500hz,1_20230524_070000.wav
587.28,588.288,290.17,447.708,upsweep_500hz,1_20230524_070000.wav
589.344,590.304,286.877,432.639,upsweep_500hz,1_20230524_070000.wav
591.136,592.304,274.076,442.628,upsweep_500hz,1_20230524_070000.wav
127.072,127.576,2048.76,4096.36,nr_syllable_3khz,1_20230913_053000.wav
127.96,128.528,2025.99,3622.53,nr_syllable_3khz,1_20230913_053000.wav
129.288,129.736,2003.48,3663.24,nr_syllable_3khz,1_20230913_053000.wav
130.128,130.512,2003.48,3788.13,nr_syllable_3khz,1_20230913_053000.wav
139.648,140.24,2215.46,3830.7,nr_syllable_3khz,1_20230913_053000.wav
140.496,141.024,2265.54,3704.4,nr_syllable_3khz,1_20230913_053000.wav
141.36,141.84,2142.42,3622.53,nr_syllable_3khz,1_20230913_053000.wav
142.048,142.608,2215.46,3788.13,nr_syllable_3khz,1_20230913_053000.wav
142.88,143.36,2240.36,3746.03,nr_syllable_3khz,1_20230913_053000.wav
143.6,144.064,2342.78,3746.03,nr_syllable_3khz,1_20230913_053000.wav
144.384,144.944,2215.46,3622.53,nr_syllable_3khz,1_20230913_053000.wav
150.128,150.672,2316.74,3746.03,nr_syllable_3khz,1_20230913_053000.wav
156.752,157.152,2422.65,3622.53,nr_syllable_3khz,1_20230913_053000.wav
161.904,162.336,2449.88,3788.13,nr_syllable_3khz,1_20230913_053000.wav
162.832,163.488,2291.0,3746.03,nr_syllable_3khz,1_20230913_053000.wav
163.776,164.272,2342.78,3788.13,nr_syllable_3khz,1_20230913_053000.wav
201.328,201.888,2265.54,3582.27,nr_syllable_3khz,1_20230913_053000.wav
214.352,214.848,2342.78,3622.53,nr_syllable_3khz,1_20230913_053000.wav
215.904,216.416,2395.73,3582.27,nr_syllable_3khz,1_20230913_053000.wav
217.232,217.632,2291.0,3663.24,nr_syllable_3khz,1_20230913_053000.wav
219.328,219.952,2095.07,3582.27,nr_syllable_3khz,1_20230913_053000.wav
220.288,220.72,2215.46,3663.24,nr_syllable_3khz,1_20230913_053000.wav
221.088,221.632,2342.78,3663.24,nr_syllable_3khz,1_20230913_053000.wav
222.576,223.04,2291.0,3704.4,nr_syllable_3khz,1_20230913_053000.wav
223.888,224.352,2265.54,3542.46,nr_syllable_3khz,1_20230913_053000.wav
225.2,225.712,2291.0,3503.09,nr_syllable_3khz,1_20230913_053000.wav
226.0,226.512,2291.0,3704.4,nr_syllable_3khz,1_20230913_053000.wav
242.672,243.056,2395.73,3542.46,nr_syllable_3khz,1_20230913_053000.wav
243.84,244.384,2291.0,3582.27,nr_syllable_3khz,1_20230913_053000.wav
245.44,245.952,2291.0,3663.24,nr_syllable_3khz,1_20230913_053000.wav
246.688,247.232,2166.5,3663.24,nr_syllable_3khz,1_20230913_053000.wav
248.341333333,248.821333333,2240.36,3746.03,nr_syllable_3khz,1_20230913_053000.wav
249.685333333,250.176,2265.54,3582.27,nr_syllable_3khz,1_20230913_053000.wav
251.072,251.605333333,2215.46,3582.27,nr_syllable_3khz,1_20230913_053000.wav
252.416,252.949333333,2265.54,3542.46,nr_syllable_3khz,1_20230913_053000.wav
274.730666667,275.370666667,2505.25,3622.53,nr_syllable_3khz,1_20230913_053000.wav
276.629333333,277.162666667,2422.65,3582.27,nr_syllable_3khz,1_20230913_053000.wav
278.208,278.677333333,2395.73,3542.46,nr_syllable_3khz,1_20230913_053000.wav
279.04,279.552,2395.73,3582.27,nr_syllable_3khz,1_20230913_053000.wav
291.146666667,291.573333333,2342.78,3704.4,nr_syllable_3khz,1_20230913_053000.wav
291.989333333,292.501333333,2395.73,3582.27,nr_syllable_3khz,1_20230913_053000.wav
293.792,294.197333333,2316.74,3582.27,nr_syllable_3khz,1_20230913_053000.wav
295.114666667,295.594666667,2215.46,3663.24,nr_syllable_3khz,1_20230913_053000.wav
297.088,297.525333333,2422.65,3464.16,nr_syllable_3khz,1_20230913_053000.wav
298.442666667,298.965333333,2215.46,3622.53,nr_syllable_3khz,1_20230913_053000.wav
299.754666667,300.202666667,2215.46,3542.46,nr_syllable_3khz,1_20230913_053000.wav
312.266666667,312.810666667,2369.11,3663.24,nr_syllable_3khz,1_20230913_053000.wav
313.258666667,313.749333333,2316.74,3622.53,nr_syllable_3khz,1_20230913_053000.wav
314.698666667,315.157333333,2369.11,3704.4,nr_syllable_3khz,1_20230913_053000.wav
315.946666667,316.394666667,2369.11,3464.16,nr_syllable_3khz,1_20230913_053000.wav
317.194666667,317.674666667,2369.11,3663.24,nr_syllable_3khz,1_20230913_053000.wav
326.549333333,327.125333333,2449.88,3622.53,nr_syllable_3khz,1_20230913_053000.wav
327.986666667,328.493333333,2395.73,3582.27,nr_syllable_3khz,1_20230913_053000.wav
328.893333333,329.386666667,2449.88,3704.4,nr_syllable_3khz,1_20230913_053000.wav
329.826666667,330.333333333,2265.54,3746.03,nr_syllable_3khz,1_20230913_053000.wav
330.853333333,331.28,2215.46,3746.03,nr_syllable_3khz,1_20230913_053000.wav
331.706666667,332.2,2240.36,3788.13,nr_syllable_3khz,1_20230913_053000.wav
342.733333333,343.226666667,2316.74,3663.24,nr_syllable_3khz,1_20230913_053000.wav
343.56,344.053333333,2215.46,3582.27,nr_syllable_3khz,1_20230913_053000.wav
344.346666667,344.92,2240.36,3746.03,nr_syllable_3khz,1_20230913_053000.wav
345.266666667,345.733333333,2316.74,3663.24,nr_syllable_3khz,1_20230913_053000.wav
346.04,346.6,2422.65,3788.13,nr_syllable_3khz,1_20230913_053000.wav
370.016,370.453333333,2316.74,3542.46,nr_syllable_3khz,1_20230913_053000.wav
371.104,371.584,2342.78,3746.03,nr_syllable_3khz,1_20230913_053000.wav
371.957333333,372.448,2291.0,3663.24,nr_syllable_3khz,1_20230913_053000.wav
372.661333333,373.130666667,2477.41,3622.53,nr_syllable_3khz,1_20230913_053000.wav
373.376,373.877333333,2369.11,3873.75,nr_syllable_3khz,1_20230913_053000.wav
374.112,374.581333333,2342.78,3746.03,nr_syllable_3khz,1_20230913_053000.wav
375.114666667,375.68,2291.0,3704.4,nr_syllable_3khz,1_20230913_053000.wav
375.946666667,376.426666667,2215.46,3663.24,nr_syllable_3khz,1_20230913_053000.wav
390.048,390.528,2561.88,3663.24,nr_syllable_3khz,1_20230913_053000.wav
390.901333333,391.338666667,2395.73,3582.27,nr_syllable_3khz,1_20230913_053000.wav
391.765333333,392.224,2369.11,3704.4,nr_syllable_3khz,1_20230913_053000.wav
392.490666667,392.938666667,2369.11,3746.03,nr_syllable_3khz,1_20230913_053000.wav
393.248,393.728,2240.36,3704.4,nr_syllable_3khz,1_20230913_053000.wav
411.721333333,412.234666667,2422.65,3746.03,nr_syllable_3khz,1_20230913_053000.wav
412.486666667,412.962666667,2449.88,3663.24,nr_syllable_3khz,1_20230913_053000.wav
413.224,413.728,2316.74,3746.03,nr_syllable_3khz,1_20230913_053000.wav
413.98,414.437333333,2215.46,3622.53,nr_syllable_3khz,1_20230913_053000.wav
414.754666667,415.24,2240.36,3746.03,nr_syllable_3khz,1_20230913_053000.wav
415.585333333,416.08,2316.74,3746.03,nr_syllable_3khz,1_20230913_053000.wav
416.350666667,416.873333333,2240.36,3622.53,nr_syllable_3khz,1_20230913_053000.wav
417.153333333,417.573333333,2095.07,3704.4,nr_syllable_3khz,1_20230913_053000.wav
417.956,418.478666667,1959.2,3663.24,nr_syllable_3khz,1_20230913_053000.wav
419.402666667,419.850666667,2003.48,3542.46,nr_syllable_3khz,1_20230913_053000.wav
424.576,425.168,2561.88,3582.27,nr_syllable_3khz,1_20230913_053000.wav
426.224,426.704,2422.65,3542.46,nr_syllable_3khz,1_20230913_053000.wav
428.208,428.688,2590.67,3663.24,nr_syllable_3khz,1_20230913_053000.wav
429.072,429.584,2477.41,3622.53,nr_syllable_3khz,1_20230913_053000.wav
430.112,430.608,2369.11,3704.4,nr_syllable_3khz,1_20230913_053000.wav
431.648,432.272,2316.74,3663.24,nr_syllable_3khz,1_20230913_053000.wav
433.152,433.712,2477.41,3704.4,nr_syllable_3khz,1_20230913_053000.wav
451.008,451.448,2505.25,3704.4,nr_syllable_3khz,1_20230913_053000.wav
451.912,452.512,2215.46,3746.03,nr_syllable_3khz,1_20230913_053000.wav
453.4,453.896,2291.0,3503.09,nr_syllable_3khz,1_20230913_053000.wav
454.584,455.072,2265.54,3704.4,nr_syllable_3khz,1_20230913_053000.wav
455.816,456.272,2265.54,3622.53,nr_syllable_3khz,1_20230913_053000.wav
457.08,457.512,2291.0,3622.53,nr_syllable_3khz,1_20230913_053000.wav
458.376,458.888,2342.78,3663.24,nr_syllable_3khz,1_20230913_053000.wav
459.448,460.0,2342.78,3917.28,nr_syllable_3khz,1_20230913_053000.wav
460.408,460.976,2342.78,3788.13,nr_syllable_3khz,1_20230913_053000.wav
461.232,461.808,2395.73,3746.03,nr_syllable_3khz,1_20230913_053000.wav
467.384,467.912,2369.11,3746.03,nr_syllable_3khz,1_20230913_053000.wav
468.176,468.696,2477.41,3704.4,nr_syllable_3khz,1_20230913_053000.wav
468.968,469.496,2291.0,3788.13,nr_syllable_3khz,1_20230913_053000.wav
469.912,470.44,2166.5,3704.4,nr_syllable_3khz,1_20230913_053000.wav
470.64,471.272,2342.78,3873.75,nr_syllable_3khz,1_20230913_053000.wav
492.324,492.809333333,2395.73,3746.03,nr_syllable_3khz,1_20230913_053000.wav
493.117333333,493.584,2590.67,3663.24,nr_syllable_3khz,1_20230913_053000.wav
493.882666667,494.424,2291.0,3788.13,nr_syllable_3khz,1_20230913_053000.wav
495.693333333,496.104,2533.41,3663.24,nr_syllable_3khz,1_20230913_053000.wav
496.412,496.916,2649.22,3873.75,nr_syllable_3khz,1_20230913_053000.wav
497.102666667,497.634666667,2590.67,4005.82,nr_syllable_3khz,1_20230913_053000.wav
497.84,498.372,2770.33,3873.75,nr_syllable_3khz,1_20230913_053000.wav
498.558666667,499.072,2505.25,3788.13,nr_syllable_3khz,1_20230913_053000.wav
502.898666667,503.374666667,2864.78,3704.4,nr_syllable_3khz,1_20230913_053000.wav
503.598666667,504.121333333,2533.41,3788.13,nr_syllable_3khz,1_20230913_053000.wav
504.326666667,504.858666667,2739.54,3830.7,nr_syllable_3khz,1_20230913_053000.wav
505.092,505.54,2709.1,3830.7,nr_syllable_3khz,1_20230913_053000.wav
505.894666667,506.361333333,2505.25,3788.13,nr_syllable_3khz,1_20230913_053000.wav
506.576,507.108,2561.88,3873.75,nr_syllable_3khz,1_20230913_053000.wav
507.322666667,507.845333333,2590.67,3788.13,nr_syllable_3khz,1_20230913_053000.wav
508.153333333,508.610666667,2649.22,3788.13,nr_syllable_3khz,1_20230913_053000.wav
510.262666667,510.766666667,2619.78,3663.24,nr_syllable_3khz,1_20230913_053000.wav
510.981333333,511.504,2619.78,3704.4,nr_syllable_3khz,1_20230913_053000.wav
511.709333333,512.241333333,2709.1,3830.7,nr_syllable_3khz,1_20230913_053000.wav
512.484,512.988,2619.78,3830.7,nr_syllable_3khz,1_20230913_053000.wav
513.212,513.753333333,2533.41,3746.03,nr_syllable_3khz,1_20230913_053000.wav
513.986666667,514.518666667,2505.25,3788.13,nr_syllable_3khz,1_20230913_053000.wav
514.733333333,515.218666667,2449.88,3746.03,nr_syllable_3khz,1_20230913_053000.wav
515.517333333,516.012,2240.36,3788.13,nr_syllable_3khz,1_20230913_053000.wav
516.310666667,516.805333333,2342.78,3788.13,nr_syllable_3khz,1_20230913_053000.wav
517.244,517.72,2342.78,3788.13,nr_syllable_3khz,1_20230913_053000.wav
518.009333333,518.513333333,2240.36,3704.4,nr_syllable_3khz,1_20230913_053000.wav
518.784,519.278666667,2190.84,3746.03,nr_syllable_3khz,1_20230913_053000.wav
519.698666667,520.165333333,2095.07,3917.28,nr_syllable_3khz,1_20230913_053000.wav
527.573333333,528.006666667,2477.41,3830.7,nr_syllable_3khz,1_20230913_053000.wav
528.306666667,528.773333333,2369.11,3788.13,nr_syllable_3khz,1_20230913_053000.wav
529.093333333,529.56,2166.5,3663.24,nr_syllable_3khz,1_20230913_053000.wav
529.92,530.393333333,2342.78,3917.28,nr_syllable_3khz,1_20230913_053000.wav
530.76,531.26,2291.0,3961.3,nr_syllable_3khz,1_20230913_053000.wav
531.58,532.113333333,2316.74,3746.03,nr_syllable_3khz,1_20230913_053000.wav
533.3,533.793333333,2342.78,3746.03,nr_syllable_3khz,1_20230913_053000.wav
537.886666667,538.36,2369.11,3704.4,nr_syllable_3khz,1_20230913_053000.wav
538.646666667,539.14,2369.11,3830.7,nr_syllable_3khz,1_20230913_053000.wav
539.424,539.936,2477.41,3830.7,nr_syllable_3khz,1_20230913_053000.wav
540.192,540.714666667,2369.11,3663.24,nr_syllable_3khz,1_20230913_053000.wav
540.938666667,541.44,2422.65,3663.24,nr_syllable_3khz,1_20230913_053000.wav
547.018666667,547.488,2678.99,3746.03,nr_syllable_3khz,1_20230913_053000.wav
547.829333333,548.288,2477.41,3788.13,nr_syllable_3khz,1_20230913_053000.wav
548.554666667,549.088,2215.46,3788.13,nr_syllable_3khz,1_20230913_053000.wav
549.344,549.877333333,2422.65,3746.03,nr_syllable_3khz,1_20230913_053000.wav
550.165333333,550.752,2342.78,3788.13,nr_syllable_3khz,1_20230913_053000.wav
550.986666667,551.594666667,2505.25,3704.4,nr_syllable_3khz,1_20230913_053000.wav
556.096,556.629333333,2369.11,3704.4,nr_syllable_3khz,1_20230913_053000.wav
556.992,557.429333333,2291.0,3663.24,nr_syllable_3khz,1_20230913_053000.wav
557.792,558.346666667,2316.74,3746.03,nr_syllable_3khz,1_20230913_053000.wav
558.517333333,559.050666667,2422.65,3746.03,nr_syllable_3khz,1_20230913_053000.wav
559.381333333,559.829333333,2190.84,3663.24,nr_syllable_3khz,1_20230913_053000.wav
560.074666667,560.618666667,2590.67,3704.4,nr_syllable_3khz,1_20230913_053000.wav
560.928,561.44,2561.88,3704.4,nr_syllable_3khz,1_20230913_053000.wav
561.866666667,562.378666667,2395.73,3746.03,nr_syllable_3khz,1_20230913_053000.wav
562.72,563.221333333,2505.25,3704.4,nr_syllable_3khz,1_20230913_053000.wav
563.509333333,564.085333333,2477.41,3788.13,nr_syllable_3khz,1_20230913_053000.wav
564.309333333,564.885333333,2678.99,3873.75,nr_syllable_3khz,1_20230913_053000.wav
565.130666667,565.706666667,2369.11,3830.7,nr_syllable_3khz,1_20230913_053000.wav
565.962666667,566.517333333,2316.74,3830.7,nr_syllable_3khz,1_20230913_053000.wav
567.381333333,567.893333333,2369.11,3622.53,nr_syllable_3khz,1_20230913_053000.wav
568.8,569.28,2505.25,3663.24,nr_syllable_3khz,1_20230913_053000.wav
584.682666667,585.173333333,2422.65,3622.53,nr_syllable_3khz,1_20230913_053000.wav
586.112,586.581333333,2561.88,3542.46,nr_syllable_3khz,1_20230913_053000.wav
587.573333333,588.0,2422.65,3663.24,nr_syllable_3khz,1_20230913_053000.wav
588.981333333,589.408,2395.73,3663.24,nr_syllable_3khz,1_20230913_053000.wav
590.421333333,590.912,2477.41,3582.27,nr_syllable_3khz,1_20230913_053000.wav
591.744,592.138666667,2395.73,3622.53,nr_syllable_3khz,1_20230913_053000.wav
592.981333333,593.493333333,2590.67,3788.13,nr_syllable_3khz,1_20230913_053000.wav
594.378666667,594.88,2369.11,3542.46,nr_syllable_3khz,1_20230913_053000.wav
596.085333333,596.586666667,2505.25,3704.4,nr_syllable_3khz,1_20230913_053000.wav
597.269333333,597.802666667,2395.73,3622.53,nr_syllable_3khz,1_20230913_053000.wav
24.298666667,24.874666667,2510.12,3715.52,nr_syllable_3khz,1_20230918_053000.wav
25.013333333,25.664,2342.27,3802.24,nr_syllable_3khz,1_20230918_053000.wav
25.824,26.293333333,2160.58,3890.97,nr_syllable_3khz,1_20230918_053000.wav
31.648,32.128,2452.88,3758.63,nr_syllable_3khz,1_20230918_053000.wav
32.266666667,32.832,2135.8,3715.52,nr_syllable_3khz,1_20230918_053000.wav
33.066666667,33.610666667,2288.86,3630.79,nr_syllable_3khz,1_20230918_053000.wav
33.738666667,34.218666667,2424.75,3589.15,nr_syllable_3khz,1_20230918_053000.wav
34.410666667,34.912,2236.66,3802.24,nr_syllable_3khz,1_20230918_053000.wav
35.082666667,35.68,2135.8,3758.63,nr_syllable_3khz,1_20230918_053000.wav
35.882666667,36.490666667,2111.31,3802.24,nr_syllable_3khz,1_20230918_053000.wav
36.629333333,37.162666667,2185.65,3802.24,nr_syllable_3khz,1_20230918_053000.wav
37.386666667,37.909333333,2135.8,3715.52,nr_syllable_3khz,1_20230918_053000.wav
38.122666667,38.666666667,1947.53,3589.15,nr_syllable_3khz,1_20230918_053000.wav
45.216,45.589333333,2481.34,3758.63,nr_syllable_3khz,1_20230918_053000.wav
45.856,46.389333333,2111.31,3589.15,nr_syllable_3khz,1_20230918_053000.wav
46.570666667,47.146666667,2063.16,3758.63,nr_syllable_3khz,1_20230918_053000.wav
47.274666667,47.818666667,2016.11,3890.97,nr_syllable_3khz,1_20230918_053000.wav
48.096,48.650666667,2016.11,3630.79,nr_syllable_3khz,1_20230918_053000.wav
48.885333333,49.333333333,2185.65,3507.3,nr_syllable_3khz,1_20230918_053000.wav
50.272,50.730666667,2111.31,3715.52,nr_syllable_3khz,1_20230918_053000.wav
51.445333333,51.946666667,2160.58,3589.15,nr_syllable_3khz,1_20230918_053000.wav
52.693333333,53.194666667,2185.65,3630.79,nr_syllable_3khz,1_20230918_053000.wav
101.864,102.517333333,2690.0,3715.52,nr_syllable_3khz,1_20230918_053000.wav
102.853333333,103.32,2424.75,3589.15,nr_syllable_3khz,1_20230918_053000.wav
103.544,104.048,2369.45,3589.15,nr_syllable_3khz,1_20230918_053000.wav
104.253333333,104.906666667,2396.94,3672.91,nr_syllable_3khz,1_20230918_053000.wav
104.962666667,105.485333333,2369.45,3715.52,nr_syllable_3khz,1_20230918_053000.wav
105.802666667,106.306666667,2342.27,3672.91,nr_syllable_3khz,1_20230918_053000.wav
106.56,107.032,2211.01,3715.52,nr_syllable_3khz,1_20230918_053000.wav
107.312,107.744,2135.8,3715.52,nr_syllable_3khz,1_20230918_053000.wav
108.08,108.528,2315.41,3672.91,nr_syllable_3khz,1_20230918_053000.wav
108.864,109.344,2111.31,3630.79,nr_syllable_3khz,1_20230918_053000.wav
109.616,110.08,2185.65,3672.91,nr_syllable_3khz,1_20230918_053000.wav
110.424,110.848,2087.09,3758.63,nr_syllable_3khz,1_20230918_053000.wav
111.704,112.24,2016.11,3547.99,nr_syllable_3khz,1_20230918_053000.wav
112.864,113.328,2063.16,3547.99,nr_syllable_3khz,1_20230918_053000.wav
114.088,114.464,1881.29,3507.3,nr_syllable_3khz,1_20230918_053000.wav
115.24,115.664,1925.2,3589.15,nr_syllable_3khz,1_20230918_053000.wav
116.872,117.288,2160.58,3802.24,nr_syllable_3khz,1_20230918_053000.wav
118.112,118.544,2211.01,3589.15,nr_syllable_3khz,1_20230918_053000.wav
119.296,119.792,1903.12,3507.3,nr_syllable_3khz,1_20230918_053000.wav
120.632,121.064,2039.5,3715.52,nr_syllable_3khz,1_20230918_053000.wav
121.936,122.328,2063.16,3630.79,nr_syllable_3khz,1_20230918_053000.wav
123.408,123.952,1903.12,3547.99,nr_syllable_3khz,1_20230918_053000.wav
157.392,157.92,2211.01,3890.97,nr_syllable_3khz,1_20230918_053000.wav
158.176,158.544,2452.88,3630.79,nr_syllable_3khz,1_20230918_053000.wav
158.864,159.304,2236.66,3672.91,nr_syllable_3khz,1_20230918_053000.wav
159.624,160.032,2262.61,3758.63,nr_syllable_3khz,1_20230918_053000.wav
160.4,160.848,2510.12,3802.24,nr_syllable_3khz,1_20230918_053000.wav
161.224,161.64,2369.45,3758.63,nr_syllable_3khz,1_20230918_053000.wav
161.936,162.376,2315.41,3715.52,nr_syllable_3khz,1_20230918_053000.wav
162.72,163.264,2160.58,3758.63,nr_syllable_3khz,1_20230918_053000.wav
163.512,164.048,2211.01,3802.24,nr_syllable_3khz,1_20230918_053000.wav
164.336,164.816,2135.8,3715.52,nr_syllable_3khz,1_20230918_053000.wav
165.152,165.632,2262.61,3630.79,nr_syllable_3khz,1_20230918_053000.wav
165.872,166.272,2369.45,3630.79,nr_syllable_3khz,1_20230918_053000.wav
168.696,169.216,2452.88,3672.91,nr_syllable_3khz,1_20230918_053000.wav
170.216,170.616,2315.41,3547.99,nr_syllable_3khz,1_20230918_053000.wav
171.472,171.92,2288.86,3589.15,nr_syllable_3khz,1_20230918_053000.wav
182.752,183.296,2288.86,3715.52,nr_syllable_3khz,1_20230918_053000.wav
183.56,184.04,2185.65,3547.99,nr_syllable_3khz,1_20230918_053000.wav
184.288,184.832,2111.31,3630.79,nr_syllable_3khz,1_20230918_053000.wav
185.072,185.584,2262.61,3758.63,nr_syllable_3khz,1_20230918_053000.wav
186.504,186.968,2236.66,3589.15,nr_syllable_3khz,1_20230918_053000.wav
187.656,188.16,2211.01,3547.99,nr_syllable_3khz,1_20230918_053000.wav
189.12,189.592,2369.45,3672.91,nr_syllable_3khz,1_20230918_053000.wav
190.44,190.864,2262.61,3630.79,nr_syllable_3khz,1_20230918_053000.wav
191.744,192.168,2424.75,3589.15,nr_syllable_3khz,1_20230918_053000.wav
192.984,193.504,2185.65,3630.79,nr_syllable_3khz,1_20230918_053000.wav
194.2,194.712,2262.61,3672.91,nr_syllable_3khz,1_20230918_053000.wav
195.808,196.28,2262.61,3672.91,nr_syllable_3khz,1_20230918_053000.wav
197.272,197.704,2315.41,3672.91,nr_syllable_3khz,1_20230918_053000.wav
198.6,199.064,2424.75,3672.91,nr_syllable_3khz,1_20230918_053000.wav
230.013333333,230.653333333,2262.61,3672.91,nr_syllable_3khz,1_20230918_053000.wav
230.813333333,231.44,2452.88,3758.63,nr_syllable_3khz,1_20230918_053000.wav
234.133333333,234.64,2598.51,3846.35,nr_syllable_3khz,1_20230918_053000.wav
234.866666667,235.44,2369.45,3715.52,nr_syllable_3khz,1_20230918_053000.wav
235.6,236.146666667,2452.88,3715.52,nr_syllable_3khz,1_20230918_053000.wav
